cohort,keeper,team,goal_kick,pressure,target_zone,target_identifiable_n,all_action_n,target_coverage,zone_n,zone_share_identifiable,retention,xR,value,central_6_zone_proxy
PL1516,Ben Foster,West Bromwich Albion,False,FREE,LONG_CENTRAL,223,253,0.8814229249011858,38,0.17040358744394618,0.631578947368421,0.6550024805878379,-0.005732935922734155,CENTRAL_ZONE_PROXY_ONLY
PL1516,Ben Foster,West Bromwich Albion,False,FREE,LONG_LEFT,223,253,0.8814229249011858,39,0.17488789237668162,0.6666666666666666,0.6702923870947739,-0.00501301375535747,NO
PL1516,Ben Foster,West Bromwich Albion,False,FREE,LONG_RIGHT,223,253,0.8814229249011858,36,0.16143497757847533,0.7777777777777778,0.711090623913019,-0.004055240957956721,NO
PL1516,Ben Foster,West Bromwich Albion,False,FREE,MEDIUM_LEFT,223,253,0.8814229249011858,12,0.053811659192825115,0.9166666666666666,0.8404257028808568,-0.0019485769897525148,NO
PL1516,Ben Foster,West Bromwich Albion,False,FREE,MEDIUM_RIGHT,223,253,0.8814229249011858,8,0.03587443946188341,0.875,0.9025729026351654,-0.0013026061630830711,NO
PL1516,Ben Foster,West Bromwich Albion,False,FREE,SHORT_CENTRAL,223,253,0.8814229249011858,19,0.08520179372197309,1.0,0.8597845443956281,-0.0016082898122995008,CENTRAL_ZONE_PROXY_ONLY
PL1516,Ben Foster,West Bromwich Albion,False,FREE,SHORT_LEFT,223,253,0.8814229249011858,14,0.06278026905829596,1.0,0.8267748201815994,-0.0027640700991621086,NO
PL1516,Ben Foster,West Bromwich Albion,False,FREE,SHORT_RIGHT,223,253,0.8814229249011858,12,0.053811659192825115,1.0,0.8392284707406237,-0.002675509484019964,NO
PL1516,Ben Foster,West Bromwich Albion,False,FREE,VERY_LONG_CENTRAL,223,253,0.8814229249011858,11,0.04932735426008968,0.7272727272727273,0.6457137282325439,-0.0065229057849547556,CENTRAL_ZONE_PROXY_ONLY
PL1516,Ben Foster,West Bromwich Albion,False,FREE,VERY_LONG_LEFT,223,253,0.8814229249011858,18,0.08071748878923767,0.6111111111111112,0.5815571221647876,-0.00598434516743435,NO
PL1516,Ben Foster,West Bromwich Albion,False,FREE,VERY_LONG_RIGHT,223,253,0.8814229249011858,16,0.07174887892376682,0.75,0.6759660221147099,-0.005056411457313152,NO
PL1516,Ben Foster,West Bromwich Albion,False,PRESSURED,LONG_CENTRAL,10,12,0.8333333333333334,5,0.5,0.8,0.5046524238098709,-0.006888362870961446,CENTRAL_ZONE_PROXY_ONLY
PL1516,Ben Foster,West Bromwich Albion,False,PRESSURED,LONG_LEFT,10,12,0.8333333333333334,4,0.4,1.0,0.49232807127719175,-0.008140366518606865,NO
PL1516,Ben Foster,West Bromwich Albion,False,PRESSURED,VERY_LONG_LEFT,10,12,0.8333333333333334,1,0.1,0.0,0.5269461077844312,-0.006647166804136965,NO
PL1516,Ben Foster,West Bromwich Albion,True,FREE,LONG_CENTRAL,120,141,0.851063829787234,12,0.1,0.5,0.6426872951196484,-0.0035639356469353584,CENTRAL_ZONE_PROXY_ONLY
PL1516,Ben Foster,West Bromwich Albion,True,FREE,LONG_LEFT,120,141,0.851063829787234,9,0.075,0.7777777777777778,0.6340657529762654,-0.00430270853386506,NO
PL1516,Ben Foster,West Bromwich Albion,True,FREE,LONG_RIGHT,120,141,0.851063829787234,35,0.2916666666666667,0.7142857142857143,0.6224501123848268,-0.003152132513684174,NO
PL1516,Ben Foster,West Bromwich Albion,True,FREE,MEDIUM_LEFT,120,141,0.851063829787234,1,0.008333333333333333,1.0,0.591324200913242,-0.004310599400772716,NO
PL1516,Ben Foster,West Bromwich Albion,True,FREE,MEDIUM_RIGHT,120,141,0.851063829787234,1,0.008333333333333333,1.0,0.6303501945525292,-0.0026178472385774906,NO
PL1516,Ben Foster,West Bromwich Albion,True,FREE,VERY_LONG_CENTRAL,120,141,0.851063829787234,16,0.13333333333333333,0.3125,0.6269016888892796,-0.0036124344359502953,CENTRAL_ZONE_PROXY_ONLY
PL1516,Ben Foster,West Bromwich Albion,True,FREE,VERY_LONG_LEFT,120,141,0.851063829787234,9,0.075,0.7777777777777778,0.593635517395559,-0.00530706475950627,NO
PL1516,Ben Foster,West Bromwich Albion,True,FREE,VERY_LONG_RIGHT,120,141,0.851063829787234,37,0.30833333333333335,0.7567567567567568,0.627750149327933,-0.003120789100995159,NO
PL1516,Bradley Guzan,Aston Villa,False,FREE,LONG_CENTRAL,486,561,0.8663101604278075,91,0.18724279835390947,0.5934065934065934,0.6635689550323385,-0.0051430928391341885,CENTRAL_ZONE_PROXY_ONLY
PL1516,Bradley Guzan,Aston Villa,False,FREE,LONG_LEFT,486,561,0.8663101604278075,90,0.18518518518518517,0.5333333333333333,0.6969799026311906,-0.0042075860624555764,NO
PL1516,Bradley Guzan,Aston Villa,False,FREE,LONG_RIGHT,486,561,0.8663101604278075,52,0.10699588477366255,0.6538461538461539,0.7225950010448119,-0.004362267766452442,NO
PL1516,Bradley Guzan,Aston Villa,False,FREE,MEDIUM_CENTRAL,486,561,0.8663101604278075,6,0.012345679012345678,1.0,0.9463061324791701,0.0005400951058360717,CENTRAL_ZONE_PROXY_ONLY
PL1516,Bradley Guzan,Aston Villa,False,FREE,MEDIUM_LEFT,486,561,0.8663101604278075,32,0.06584362139917696,1.0,0.8154848440617922,-0.0019621273496045616,NO
PL1516,Bradley Guzan,Aston Villa,False,FREE,MEDIUM_RIGHT,486,561,0.8663101604278075,37,0.07613168724279835,0.972972972972973,0.8323328902237317,-0.0023255497494392894,NO
PL1516,Bradley Guzan,Aston Villa,False,FREE,SHORT_CENTRAL,486,561,0.8663101604278075,44,0.09053497942386832,0.9772727272727273,0.8719002285704112,-0.0015620568058921666,CENTRAL_ZONE_PROXY_ONLY
PL1516,Bradley Guzan,Aston Villa,False,FREE,SHORT_LEFT,486,561,0.8663101604278075,48,0.09876543209876543,1.0,0.8086026456774964,-0.003135956509108266,NO
PL1516,Bradley Guzan,Aston Villa,False,FREE,SHORT_RIGHT,486,561,0.8663101604278075,41,0.08436213991769548,1.0,0.8226907048999541,-0.003035162165811186,NO
PL1516,Bradley Guzan,Aston Villa,False,FREE,VERY_LONG_CENTRAL,486,561,0.8663101604278075,19,0.03909465020576132,0.5789473684210527,0.6050284172451663,-0.005204666741393503,CENTRAL_ZONE_PROXY_ONLY
PL1516,Bradley Guzan,Aston Villa,False,FREE,VERY_LONG_LEFT,486,561,0.8663101604278075,17,0.03497942386831276,0.5294117647058824,0.6305137090525573,-0.005518381057133622,NO
PL1516,Bradley Guzan,Aston Villa,False,FREE,VERY_LONG_RIGHT,486,561,0.8663101604278075,9,0.018518518518518517,0.3333333333333333,0.6645782240816157,-0.005602958404683073,NO
PL1516,Bradley Guzan,Aston Villa,False,PRESSURED,LONG_CENTRAL,41,49,0.8367346938775511,14,0.34146341463414637,0.35714285714285715,0.5334070643594363,-0.008855230610516048,CENTRAL_ZONE_PROXY_ONLY
PL1516,Bradley Guzan,Aston Villa,False,PRESSURED,LONG_LEFT,41,49,0.8367346938775511,9,0.21951219512195122,0.5555555555555556,0.5199082742045769,-0.010269412531476788,NO
PL1516,Bradley Guzan,Aston Villa,False,PRESSURED,LONG_RIGHT,41,49,0.8367346938775511,6,0.14634146341463414,0.6666666666666666,0.5031142623561768,-0.009057006437644696,NO
PL1516,Bradley Guzan,Aston Villa,False,PRESSURED,MEDIUM_CENTRAL,41,49,0.8367346938775511,1,0.024390243902439025,1.0,0.4723247232472324,-0.014603292235346697,CENTRAL_ZONE_PROXY_ONLY
PL1516,Bradley Guzan,Aston Villa,False,PRESSURED,MEDIUM_LEFT,41,49,0.8367346938775511,4,0.0975609756097561,0.75,0.5490491884448158,-0.0056066297482818125,NO
PL1516,Bradley Guzan,Aston Villa,False,PRESSURED,MEDIUM_RIGHT,41,49,0.8367346938775511,2,0.04878048780487805,1.0,0.4996354155158318,-0.011638278447422518,NO
PL1516,Bradley Guzan,Aston Villa,False,PRESSURED,SHORT_CENTRAL,41,49,0.8367346938775511,2,0.04878048780487805,1.0,0.5354800238521169,-0.00464542262783769,CENTRAL_ZONE_PROXY_ONLY
PL1516,Bradley Guzan,Aston Villa,False,PRESSURED,SHORT_LEFT,41,49,0.8367346938775511,1,0.024390243902439025,1.0,0.5194805194805194,-0.004722162342950281,NO
PL1516,Bradley Guzan,Aston Villa,False,PRESSURED,SHORT_RIGHT,41,49,0.8367346938775511,1,0.024390243902439025,1.0,0.5346534653465346,-0.003975363762450413,NO
PL1516,Bradley Guzan,Aston Villa,False,PRESSURED,VERY_LONG_CENTRAL,41,49,0.8367346938775511,1,0.024390243902439025,0.0,0.5128205128205128,-0.006473815801619713,CENTRAL_ZONE_PROXY_ONLY
PL1516,Bradley Guzan,Aston Villa,True,FREE,LONG_CENTRAL,178,224,0.7946428571428571,18,0.10112359550561797,0.5555555555555556,0.6503514390781286,-0.002867434414820976,CENTRAL_ZONE_PROXY_ONLY
PL1516,Bradley Guzan,Aston Villa,True,FREE,LONG_LEFT,178,224,0.7946428571428571,62,0.34831460674157305,0.7419354838709677,0.648130108804498,-0.0037659152876538494,NO
PL1516,Bradley Guzan,Aston Villa,True,FREE,LONG_RIGHT,178,224,0.7946428571428571,51,0.28651685393258425,0.7058823529411765,0.6411792582934197,-0.002921348195638369,NO
PL1516,Bradley Guzan,Aston Villa,True,FREE,MEDIUM_CENTRAL,178,224,0.7946428571428571,2,0.011235955056179775,1.0,0.5887349246129265,-0.004059725816516135,CENTRAL_ZONE_PROXY_ONLY
PL1516,Bradley Guzan,Aston Villa,True,FREE,MEDIUM_LEFT,178,224,0.7946428571428571,3,0.016853932584269662,1.0,0.6868841263130507,-0.003202823943120925,NO
PL1516,Bradley Guzan,Aston Villa,True,FREE,MEDIUM_RIGHT,178,224,0.7946428571428571,4,0.02247191011235955,1.0,0.6464519461845655,-0.0024000641851813546,NO
PL1516,Bradley Guzan,Aston Villa,True,FREE,SHORT_CENTRAL,178,224,0.7946428571428571,7,0.03932584269662921,1.0,0.6095786354473818,-0.004327323134020653,CENTRAL_ZONE_PROXY_ONLY
PL1516,Bradley Guzan,Aston Villa,True,FREE,SHORT_LEFT,178,224,0.7946428571428571,3,0.016853932584269662,1.0,0.6233298739527662,-0.002861441497897063,NO
PL1516,Bradley Guzan,Aston Villa,True,FREE,SHORT_RIGHT,178,224,0.7946428571428571,4,0.02247191011235955,1.0,0.6086739844358972,-0.00269227999909362,NO
PL1516,Bradley Guzan,Aston Villa,True,FREE,VERY_LONG_CENTRAL,178,224,0.7946428571428571,3,0.016853932584269662,0.6666666666666666,0.6598766028431111,-0.0033321736745436305,CENTRAL_ZONE_PROXY_ONLY
PL1516,Bradley Guzan,Aston Villa,True,FREE,VERY_LONG_LEFT,178,224,0.7946428571428571,12,0.06741573033707865,0.75,0.6318824909397259,-0.0038141896256399213,NO
PL1516,Bradley Guzan,Aston Villa,True,FREE,VERY_LONG_RIGHT,178,224,0.7946428571428571,9,0.05056179775280899,0.6666666666666666,0.642686473317468,-0.0031012487950532706,NO
PL1516,Carl Jenkinson,West Ham United,False,FREE,VERY_LONG_RIGHT,1,1,1.0,1,1.0,1.0,0.591324200913242,-0.0013581098557674531,NO
PL1516,Carl Jenkinson,West Ham United,True,FREE,LONG_CENTRAL,1,1,1.0,1,1.0,1.0,0.591324200913242,-0.005003882106131557,CENTRAL_ZONE_PROXY_ONLY
PL1516,Costel Fane Pantilimon,Sunderland,False,FREE,LONG_CENTRAL,302,382,0.7905759162303665,65,0.2152317880794702,0.5076923076923077,0.6532013526808922,-0.005224435345875815,CENTRAL_ZONE_PROXY_ONLY
PL1516,Costel Fane Pantilimon,Sunderland,False,FREE,LONG_LEFT,302,382,0.7905759162303665,24,0.07947019867549669,0.4583333333333333,0.6798815373937913,-0.004249439455963584,NO
PL1516,Costel Fane Pantilimon,Sunderland,False,FREE,LONG_RIGHT,302,382,0.7905759162303665,48,0.15894039735099338,0.5833333333333334,0.6521419970198751,-0.0050774077831061285,NO
PL1516,Costel Fane Pantilimon,Sunderland,False,FREE,MEDIUM_CENTRAL,302,382,0.7905759162303665,10,0.033112582781456956,0.9,0.6718189905736017,-0.00506957243387555,CENTRAL_ZONE_PROXY_ONLY
PL1516,Costel Fane Pantilimon,Sunderland,False,FREE,MEDIUM_LEFT,302,382,0.7905759162303665,13,0.04304635761589404,0.9230769230769231,0.83403982631333,-0.0018123512970491717,NO
PL1516,Costel Fane Pantilimon,Sunderland,False,FREE,MEDIUM_RIGHT,302,382,0.7905759162303665,20,0.06622516556291391,1.0,0.7674708067392079,-0.0039114796912406635,NO
PL1516,Costel Fane Pantilimon,Sunderland,False,FREE,SHORT_CENTRAL,302,382,0.7905759162303665,32,0.10596026490066225,1.0,0.8564352799617285,-0.0022574895674340586,CENTRAL_ZONE_PROXY_ONLY
PL1516,Costel Fane Pantilimon,Sunderland,False,FREE,SHORT_LEFT,302,382,0.7905759162303665,31,0.10264900662251655,1.0,0.8021720768419244,-0.002641958628916052,NO
PL1516,Costel Fane Pantilimon,Sunderland,False,FREE,SHORT_RIGHT,302,382,0.7905759162303665,24,0.07947019867549669,1.0,0.7794791415208003,-0.0027916540305079076,NO
PL1516,Costel Fane Pantilimon,Sunderland,False,FREE,VERY_LONG_CENTRAL,302,382,0.7905759162303665,17,0.056291390728476824,0.29411764705882354,0.5926327056641896,-0.006221830092400688,CENTRAL_ZONE_PROXY_ONLY
PL1516,Costel Fane Pantilimon,Sunderland,False,FREE,VERY_LONG_LEFT,302,382,0.7905759162303665,4,0.013245033112582781,0.5,0.5868922045024276,-0.006325829001947409,NO
PL1516,Costel Fane Pantilimon,Sunderland,False,FREE,VERY_LONG_RIGHT,302,382,0.7905759162303665,14,0.046357615894039736,0.5,0.5513310458232359,-0.006999969499793614,NO
PL1516,Costel Fane Pantilimon,Sunderland,False,PRESSURED,LONG_CENTRAL,18,27,0.6666666666666666,6,0.3333333333333333,0.16666666666666666,0.5062504501707276,-0.007456560841342477,CENTRAL_ZONE_PROXY_ONLY
PL1516,Costel Fane Pantilimon,Sunderland,False,PRESSURED,LONG_LEFT,18,27,0.6666666666666666,1,0.05555555555555555,1.0,0.5194805194805194,-0.011132808000774246,NO
PL1516,Costel Fane Pantilimon,Sunderland,False,PRESSURED,LONG_RIGHT,18,27,0.6666666666666666,3,0.16666666666666666,0.6666666666666666,0.5197490466951544,-0.007850621892284753,NO
PL1516,Costel Fane Pantilimon,Sunderland,False,PRESSURED,MEDIUM_LEFT,18,27,0.6666666666666666,1,0.05555555555555555,1.0,0.5269461077844312,-0.0055631239456826785,NO
PL1516,Costel Fane Pantilimon,Sunderland,False,PRESSURED,MEDIUM_RIGHT,18,27,0.6666666666666666,5,0.2777777777777778,0.4,0.5329746615757187,-0.006407550453241304,NO
PL1516,Costel Fane Pantilimon,Sunderland,False,PRESSURED,SHORT_LEFT,18,27,0.6666666666666666,1,0.05555555555555555,1.0,0.5060240963855422,-0.006871524217490309,NO
PL1516,Costel Fane Pantilimon,Sunderland,False,PRESSURED,SHORT_RIGHT,18,27,0.6666666666666666,1,0.05555555555555555,1.0,0.46464646464646464,-0.004248253570872028,NO
PL1516,Costel Fane Pantilimon,Sunderland,True,FREE,LONG_CENTRAL,127,150,0.8466666666666667,23,0.18110236220472442,0.5217391304347826,0.6023414776165964,-0.0033274164848207987,CENTRAL_ZONE_PROXY_ONLY
PL1516,Costel Fane Pantilimon,Sunderland,True,FREE,LONG_LEFT,127,150,0.8466666666666667,26,0.2047244094488189,0.5769230769230769,0.5885053951227193,-0.005142549896054795,NO
PL1516,Costel Fane Pantilimon,Sunderland,True,FREE,LONG_RIGHT,127,150,0.8466666666666667,44,0.3464566929133858,0.6363636363636364,0.6133374563445304,-0.0028234051875942346,NO
PL1516,Costel Fane Pantilimon,Sunderland,True,FREE,MEDIUM_LEFT,127,150,0.8466666666666667,5,0.03937007874015748,1.0,0.6179298410941565,-0.004667785641035987,NO
PL1516,Costel Fane Pantilimon,Sunderland,True,FREE,MEDIUM_RIGHT,127,150,0.8466666666666667,3,0.023622047244094488,1.0,0.6004411848965795,-0.0026940707858640347,NO
PL1516,Costel Fane Pantilimon,Sunderland,True,FREE,SHORT_CENTRAL,127,150,0.8466666666666667,1,0.007874015748031496,1.0,0.6166666666666667,-0.004786388004871267,CENTRAL_ZONE_PROXY_ONLY
PL1516,Costel Fane Pantilimon,Sunderland,True,FREE,SHORT_LEFT,127,150,0.8466666666666667,7,0.05511811023622047,1.0,0.6161081275466918,-0.004409538057264393,NO
PL1516,Costel Fane Pantilimon,Sunderland,True,FREE,SHORT_RIGHT,127,150,0.8466666666666667,3,0.023622047244094488,1.0,0.6503683038445537,-0.001385110927868931,NO
PL1516,Costel Fane Pantilimon,Sunderland,True,FREE,VERY_LONG_CENTRAL,127,150,0.8466666666666667,2,0.015748031496062992,0.5,0.5841817379188565,-0.004617967521430627,CENTRAL_ZONE_PROXY_ONLY
PL1516,Costel Fane Pantilimon,Sunderland,True,FREE,VERY_LONG_LEFT,127,150,0.8466666666666667,5,0.03937007874015748,0.8,0.5973996148056845,-0.00468177141912426,NO
PL1516,Costel Fane Pantilimon,Sunderland,True,FREE,VERY_LONG_RIGHT,127,150,0.8466666666666667,8,0.06299212598425197,0.5,0.6191087588720128,-0.002831969277435924,NO
PL1516,Danny Ward,Liverpool,False,FREE,LONG_CENTRAL,43,46,0.9347826086956522,5,0.11627906976744186,0.4,0.5910338040773901,-0.007553613616777377,CENTRAL_ZONE_PROXY_ONLY
PL1516,Danny Ward,Liverpool,False,FREE,LONG_LEFT,43,46,0.9347826086956522,3,0.06976744186046512,0.0,0.6875205476133622,-0.004307023595842478,NO
PL1516,Danny Ward,Liverpool,False,FREE,LONG_RIGHT,43,46,0.9347826086956522,9,0.20930232558139536,0.4444444444444444,0.6162726986251743,-0.004961643144309546,NO
PL1516,Danny Ward,Liverpool,False,FREE,MEDIUM_LEFT,43,46,0.9347826086956522,1,0.023255813953488372,1.0,0.9545454545454546,0.000590748459606087,NO
PL1516,Danny Ward,Liverpool,False,FREE,MEDIUM_RIGHT,43,46,0.9347826086956522,3,0.06976744186046512,1.0,0.7839818463563043,-0.00448280939041652,NO
PL1516,Danny Ward,Liverpool,False,FREE,SHORT_CENTRAL,43,46,0.9347826086956522,7,0.16279069767441862,1.0,0.8523861285082945,-0.0021499224194933635,CENTRAL_ZONE_PROXY_ONLY
PL1516,Danny Ward,Liverpool,False,FREE,SHORT_LEFT,43,46,0.9347826086956522,8,0.18604651162790697,1.0,0.7765956198399576,-0.002673963978700669,NO
PL1516,Danny Ward,Liverpool,False,FREE,SHORT_RIGHT,43,46,0.9347826086956522,5,0.11627906976744186,1.0,0.742641914732354,-0.0035006989680225627,NO
PL1516,Danny Ward,Liverpool,False,FREE,VERY_LONG_CENTRAL,43,46,0.9347826086956522,2,0.046511627906976744,0.5,0.6038557326434744,-0.007551178318627207,CENTRAL_ZONE_PROXY_ONLY
PL1516,Danny Ward,Liverpool,True,FREE,LONG_CENTRAL,10,11,0.9090909090909091,1,0.1,0.0,0.6290322580645161,-0.0018510733037906775,CENTRAL_ZONE_PROXY_ONLY
PL1516,Danny Ward,Liverpool,True,FREE,LONG_RIGHT,10,11,0.9090909090909091,1,0.1,0.0,0.5269461077844312,-0.005169802471352591,NO
PL1516,Danny Ward,Liverpool,True,FREE,MEDIUM_LEFT,10,11,0.9090909090909091,2,0.2,1.0,0.6447048082775411,-0.0014639566926989813,NO
PL1516,Danny Ward,Liverpool,True,FREE,SHORT_RIGHT,10,11,0.9090909090909091,2,0.2,1.0,0.6603773584905659,-0.001076840081607285,NO
PL1516,Danny Ward,Liverpool,True,FREE,VERY_LONG_CENTRAL,10,11,0.9090909090909091,3,0.3,0.0,0.6548117154811716,-0.0030316368709930696,CENTRAL_ZONE_PROXY_ONLY
PL1516,Danny Ward,Liverpool,True,FREE,VERY_LONG_LEFT,10,11,0.9090909090909091,1,0.1,1.0,0.6603773584905659,-0.001076840081607285,NO
PL1516,Darren Randolph,West Ham United,False,FREE,LONG_CENTRAL,118,135,0.8740740740740741,17,0.1440677966101695,0.7058823529411765,0.6461091764804565,-0.006046770061864006,CENTRAL_ZONE_PROXY_ONLY
PL1516,Darren Randolph,West Ham United,False,FREE,LONG_LEFT,118,135,0.8740740740740741,16,0.13559322033898305,0.8125,0.6731835144215507,-0.004527853478803045,NO
PL1516,Darren Randolph,West Ham United,False,FREE,LONG_RIGHT,118,135,0.8740740740740741,12,0.1016949152542373,0.6666666666666666,0.589878390683137,-0.007113967274659132,NO
PL1516,Darren Randolph,West Ham United,False,FREE,MEDIUM_CENTRAL,118,135,0.8740740740740741,1,0.00847457627118644,1.0,0.6807653575025177,-0.004483471926958352,CENTRAL_ZONE_PROXY_ONLY
PL1516,Darren Randolph,West Ham United,False,FREE,MEDIUM_LEFT,118,135,0.8740740740740741,4,0.03389830508474576,1.0,0.8975300600479229,-0.0038581065168887254,NO
PL1516,Darren Randolph,West Ham United,False,FREE,MEDIUM_RIGHT,118,135,0.8740740740740741,6,0.05084745762711865,1.0,0.9126598948475896,-0.001165337346007135,NO
PL1516,Darren Randolph,West Ham United,False,FREE,SHORT_CENTRAL,118,135,0.8740740740740741,17,0.1440677966101695,1.0,0.8227490790737452,-0.0033779297024885023,CENTRAL_ZONE_PROXY_ONLY
PL1516,Darren Randolph,West Ham United,False,FREE,SHORT_LEFT,118,135,0.8740740740740741,6,0.05084745762711865,1.0,0.8105522302361647,-0.0026515796962445493,NO
PL1516,Darren Randolph,West Ham United,False,FREE,SHORT_RIGHT,118,135,0.8740740740740741,7,0.059322033898305086,1.0,0.8478404271554509,-0.0008193886080797488,NO
PL1516,Darren Randolph,West Ham United,False,FREE,VERY_LONG_CENTRAL,118,135,0.8740740740740741,22,0.1864406779661017,0.5909090909090909,0.6234532966059677,-0.006106419877787272,CENTRAL_ZONE_PROXY_ONLY
PL1516,Darren Randolph,West Ham United,False,FREE,VERY_LONG_LEFT,118,135,0.8740740740740741,9,0.07627118644067797,0.5555555555555556,0.6308570850608692,-0.006464828674073378,NO
PL1516,Darren Randolph,West Ham United,False,FREE,VERY_LONG_RIGHT,118,135,0.8740740740740741,1,0.00847457627118644,1.0,0.6216216216216216,-0.0024773304917816196,NO
PL1516,Darren Randolph,West Ham United,False,PRESSURED,LONG_CENTRAL,8,10,0.8,1,0.125,1.0,0.5060240963855422,-0.006871524217490309,CENTRAL_ZONE_PROXY_ONLY
PL1516,Darren Randolph,West Ham United,False,PRESSURED,LONG_LEFT,8,10,0.8,1,0.125,0.0,0.5194805194805194,-0.00532664053910271,NO
PL1516,Darren Randolph,West Ham United,False,PRESSURED,LONG_RIGHT,8,10,0.8,2,0.25,0.0,0.4962552914360144,-0.008284178101356943,NO
PL1516,Darren Randolph,West Ham United,False,PRESSURED,MEDIUM_LEFT,8,10,0.8,1,0.125,0.0,0.5269461077844312,-0.0041141885432705305,NO
PL1516,Darren Randolph,West Ham United,False,PRESSURED,VERY_LONG_CENTRAL,8,10,0.8,3,0.375,0.3333333333333333,0.49951155975252365,-0.006694796824136475,CENTRAL_ZONE_PROXY_ONLY
PL1516,Darren Randolph,West Ham United,True,FREE,LONG_CENTRAL,30,46,0.6521739130434783,2,0.06666666666666667,0.5,0.5925343582576287,-0.005380360816498979,CENTRAL_ZONE_PROXY_ONLY
PL1516,Darren Randolph,West Ham United,True,FREE,LONG_LEFT,30,46,0.6521739130434783,2,0.06666666666666667,0.5,0.6873948965416392,-0.0030455414663546807,NO
PL1516,Darren Randolph,West Ham United,True,FREE,LONG_RIGHT,30,46,0.6521739130434783,3,0.1,1.0,0.5680648105101849,-0.0035720652944694832,NO
PL1516,Darren Randolph,West Ham United,True,FREE,MEDIUM_LEFT,30,46,0.6521739130434783,2,0.06666666666666667,1.0,0.6807653575025177,-0.0029576469987498927,NO
PL1516,Darren Randolph,West Ham United,True,FREE,MEDIUM_RIGHT,30,46,0.6521739130434783,1,0.03333333333333333,1.0,0.6807653575025177,-0.0029576469987498927,NO
