cohort,keeper,team,goal_kick,pressure,choice_bin,choice_length_source,choice_observable_n,all_action_n,coverage,frequency,retention,xR,value
WC2022,Keylor Navas Gamboa,Costa Rica,True,FREE,VERY_LONG,provider_target_geometry,22,32,0.6875,0.18181818181818182,0.5,0.7254534083802375,-0.007714257662214166
WC2022,Lawrence Ati-Zigi,Ghana,False,FREE,LONG,provider_target_geometry,39,42,0.9285714285714286,0.4358974358974359,0.4117647058823529,0.7574347156889112,-0.0035776179727031593
WC2022,Lawrence Ati-Zigi,Ghana,False,FREE,MEDIUM,provider_target_geometry,39,42,0.9285714285714286,0.07692307692307693,1.0,0.917828759934023,-0.0008232387359016846
WC2022,Lawrence Ati-Zigi,Ghana,False,FREE,SHORT,provider_target_geometry,39,42,0.9285714285714286,0.4358974358974359,1.0,0.8964130769389441,-0.0016169993001901527
WC2022,Lawrence Ati-Zigi,Ghana,False,FREE,VERY_LONG,provider_target_geometry,39,42,0.9285714285714286,0.05128205128205128,0.5,0.6036585365853658,-0.0057926371266079045
WC2022,Lawrence Ati-Zigi,Ghana,False,PRESSURED,LONG,provider_target_geometry,2,3,0.6666666666666666,0.5,0.0,0.6952380952380952,-0.010133193265570401
WC2022,Lawrence Ati-Zigi,Ghana,False,PRESSURED,SHORT,provider_target_geometry,2,3,0.6666666666666666,0.5,1.0,0.6296296296296297,-0.006729385632665478
WC2022,Lawrence Ati-Zigi,Ghana,True,FREE,LONG,provider_target_geometry,29,31,0.9354838709677419,0.20689655172413793,0.16666666666666666,0.717236664200097,-0.008955039145246741
WC2022,Lawrence Ati-Zigi,Ghana,True,FREE,SHORT,provider_target_geometry,29,31,0.9354838709677419,0.6896551724137931,1.0,0.7762730065457129,-0.0069720836213594374
WC2022,Lawrence Ati-Zigi,Ghana,True,FREE,VERY_LONG,provider_target_geometry,29,31,0.9354838709677419,0.10344827586206896,0.3333333333333333,0.6493526046371575,-0.009561631617957195
WC2022,Manuel Neuer,Germany,False,FREE,LONG,provider_target_geometry,99,102,0.9705882352941176,0.09090909090909091,0.6666666666666666,0.8280729579698652,-0.002354061786149186
WC2022,Manuel Neuer,Germany,False,FREE,MEDIUM,provider_target_geometry,99,102,0.9705882352941176,0.30303030303030304,0.9666666666666667,0.8329068874171158,-0.0038125538698860094
WC2022,Manuel Neuer,Germany,False,FREE,SHORT,provider_target_geometry,99,102,0.9705882352941176,0.6060606060606061,1.0,0.8547816833014601,-0.0028123257531997153
WC2022,Manuel Neuer,Germany,False,PRESSURED,LONG,provider_target_geometry,6,8,0.75,0.5,1.0,0.6056056056056056,-0.007051418616061334
WC2022,Manuel Neuer,Germany,False,PRESSURED,MEDIUM,provider_target_geometry,6,8,0.75,0.3333333333333333,1.0,0.6111111111111112,-0.009494774720923001
WC2022,Manuel Neuer,Germany,False,PRESSURED,SHORT,provider_target_geometry,6,8,0.75,0.16666666666666666,1.0,0.5588335049652687,-0.007413412783895166
WC2022,Manuel Neuer,Germany,True,FREE,LONG,provider_target_geometry,13,13,1.0,0.07692307692307693,1.0,0.7976190476190477,-0.0061421866674841626
WC2022,Manuel Neuer,Germany,True,FREE,MEDIUM,provider_target_geometry,13,13,1.0,0.15384615384615385,1.0,0.7073170731707317,-0.008236557642335007
WC2022,Manuel Neuer,Germany,True,FREE,SHORT,provider_target_geometry,13,13,1.0,0.7692307692307693,1.0,0.7188215781164711,-0.008830554781869481
WC2022,Mathew Ryan,Australia,False,FREE,LONG,provider_target_geometry,94,105,0.8952380952380953,0.3191489361702128,0.7,0.7594847616543826,-0.003995981764702198
WC2022,Mathew Ryan,Australia,False,FREE,MEDIUM,provider_target_geometry,94,105,0.8952380952380953,0.1595744680851064,1.0,0.901018427783663,-0.0019993739446886403
WC2022,Mathew Ryan,Australia,False,FREE,SHORT,provider_target_geometry,94,105,0.8952380952380953,0.425531914893617,1.0,0.8420839236562753,-0.003383100630839385
WC2022,Mathew Ryan,Australia,False,FREE,VERY_LONG,provider_target_geometry,94,105,0.8952380952380953,0.09574468085106383,0.5555555555555556,0.7008521336740956,-0.005230213808039973
WC2022,Mathew Ryan,Australia,False,PRESSURED,LONG,provider_target_geometry,17,20,0.85,0.47058823529411764,0.75,0.6698049587830457,-0.008182840220574942
WC2022,Mathew Ryan,Australia,False,PRESSURED,MEDIUM,provider_target_geometry,17,20,0.85,0.17647058823529413,0.3333333333333333,0.6644352426961123,-0.0045197345120901
WC2022,Mathew Ryan,Australia,False,PRESSURED,SHORT,provider_target_geometry,17,20,0.85,0.35294117647058826,1.0,0.6727916778764237,-0.007714679178414161
WC2022,Mathew Ryan,Australia,True,FREE,LONG,provider_target_geometry,34,37,0.918918918918919,0.20588235294117646,0.8571428571428571,0.7509277062609546,-0.007838108731981847
WC2022,Mathew Ryan,Australia,True,FREE,MEDIUM,provider_target_geometry,34,37,0.918918918918919,0.11764705882352941,1.0,0.7668153428574589,-0.007648302626036002
WC2022,Mathew Ryan,Australia,True,FREE,SHORT,provider_target_geometry,34,37,0.918918918918919,0.35294117647058826,1.0,0.7771707535540492,-0.007272985397724752
WC2022,Mathew Ryan,Australia,True,FREE,VERY_LONG,provider_target_geometry,34,37,0.918918918918919,0.3235294117647059,0.45454545454545453,0.7398368128128404,-0.007632277365912962
WC2022,Matthew Charles Turner,United States,False,FREE,LONG,provider_target_geometry,93,97,0.9587628865979382,0.16129032258064516,0.5333333333333333,0.7214864417579421,-0.005710643356609974
WC2022,Matthew Charles Turner,United States,False,FREE,MEDIUM,provider_target_geometry,93,97,0.9587628865979382,0.13978494623655913,0.9230769230769231,0.8911383298038861,-0.0013495800496091603
WC2022,Matthew Charles Turner,United States,False,FREE,SHORT,provider_target_geometry,93,97,0.9587628865979382,0.6451612903225806,1.0,0.8459453894331089,-0.0027599657194629806
WC2022,Matthew Charles Turner,United States,False,FREE,VERY_LONG,provider_target_geometry,93,97,0.9587628865979382,0.053763440860215055,0.8,0.6644849791160654,-0.0070392756559848335
WC2022,Matthew Charles Turner,United States,False,PRESSURED,LONG,provider_target_geometry,7,8,0.875,0.2857142857142857,1.0,0.6271584084084083,-0.004718557331560186
WC2022,Matthew Charles Turner,United States,False,PRESSURED,MEDIUM,provider_target_geometry,7,8,0.875,0.14285714285714285,1.0,0.6597222222222221,-0.0026478825547809667
WC2022,Matthew Charles Turner,United States,False,PRESSURED,SHORT,provider_target_geometry,7,8,0.875,0.5714285714285714,1.0,0.6218142055098577,-0.007678189230018713
WC2022,Matthew Charles Turner,United States,True,FREE,LONG,provider_target_geometry,16,20,0.8,0.125,0.0,0.7661647675890757,-0.006099373724696764
WC2022,Matthew Charles Turner,United States,True,FREE,MEDIUM,provider_target_geometry,16,20,0.8,0.0625,1.0,0.7976190476190477,-0.0061421866674841626
WC2022,Matthew Charles Turner,United States,True,FREE,SHORT,provider_target_geometry,16,20,0.8,0.4375,1.0,0.7199698418642518,-0.008658341998500378
WC2022,Matthew Charles Turner,United States,True,FREE,VERY_LONG,provider_target_geometry,16,20,0.8,0.375,0.5,0.7061712304238417,-0.008793997183717485
WC2022,Meshaal Aissa Barsham,Qatar,False,FREE,LONG,provider_target_geometry,38,39,0.9743589743589743,0.42105263157894735,0.3125,0.819356550286752,-0.0033574175505930357
WC2022,Meshaal Aissa Barsham,Qatar,False,FREE,MEDIUM,provider_target_geometry,38,39,0.9743589743589743,0.15789473684210525,0.5,0.854438485920684,-0.002440205326156995
WC2022,Meshaal Aissa Barsham,Qatar,False,FREE,SHORT,provider_target_geometry,38,39,0.9743589743589743,0.39473684210526316,1.0,0.890291566256868,-0.0018833848963256538
WC2022,Meshaal Aissa Barsham,Qatar,False,FREE,VERY_LONG,provider_target_geometry,38,39,0.9743589743589743,0.02631578947368421,1.0,0.8125,-0.006147521132064434
WC2022,Meshaal Aissa Barsham,Qatar,False,PRESSURED,LONG,provider_target_geometry,5,5,1.0,0.4,0.5,0.6869565217391305,-0.004001168772090375
WC2022,Meshaal Aissa Barsham,Qatar,False,PRESSURED,MEDIUM,provider_target_geometry,5,5,1.0,0.4,1.0,0.6274740869380251,-0.008984117183128592
WC2022,Meshaal Aissa Barsham,Qatar,False,PRESSURED,SHORT,provider_target_geometry,5,5,1.0,0.2,1.0,0.6869565217391305,-0.0034776381384447478
WC2022,Meshaal Aissa Barsham,Qatar,True,FREE,LONG,provider_target_geometry,19,19,1.0,0.10526315789473684,0.5,0.7988524771047114,-0.006080645895766676
WC2022,Meshaal Aissa Barsham,Qatar,True,FREE,SHORT,provider_target_geometry,19,19,1.0,0.8947368421052632,1.0,0.7781031012162287,-0.005584872869927843
WC2022,Milan Borjan,Canada,False,FREE,LONG,provider_target_geometry,73,75,0.9733333333333334,0.2465753424657534,0.6111111111111112,0.8084443044632275,-0.0038097570711088293
WC2022,Milan Borjan,Canada,False,FREE,MEDIUM,provider_target_geometry,73,75,0.9733333333333334,0.2328767123287671,0.7647058823529411,0.834678898410544,-0.004332073816276637
WC2022,Milan Borjan,Canada,False,FREE,SHORT,provider_target_geometry,73,75,0.9733333333333334,0.5068493150684932,1.0,0.8965955665847329,-0.0013520516598088592
WC2022,Milan Borjan,Canada,False,FREE,VERY_LONG,provider_target_geometry,73,75,0.9733333333333334,0.0136986301369863,0.0,0.47058823529411764,-0.016892887680628802
WC2022,Milan Borjan,Canada,False,PRESSURED,LONG,provider_target_geometry,5,6,0.8333333333333334,0.8,0.25,0.6271584084084083,-0.004380220352158777
WC2022,Milan Borjan,Canada,False,PRESSURED,MEDIUM,provider_target_geometry,5,6,0.8333333333333334,0.2,1.0,0.6597222222222221,-0.0036848270789840492
WC2022,Milan Borjan,Canada,True,FREE,LONG,provider_target_geometry,15,15,1.0,0.13333333333333333,0.5,0.7741421385527167,-0.008910054487654735
WC2022,Milan Borjan,Canada,True,FREE,MEDIUM,provider_target_geometry,15,15,1.0,0.13333333333333333,1.0,0.7078679839633447,-0.01049019893583085
WC2022,Milan Borjan,Canada,True,FREE,SHORT,provider_target_geometry,15,15,1.0,0.6666666666666666,1.0,0.7410640286879315,-0.008240938416006186
WC2022,Milan Borjan,Canada,True,FREE,VERY_LONG,provider_target_geometry,15,15,1.0,0.06666666666666667,1.0,0.7719298245614035,-0.007792783222212463
WC2022,Mohammed Khalil Al Owais,Saudi Arabia,False,FREE,LONG,provider_target_geometry,53,64,0.828125,0.2830188679245283,0.8666666666666667,0.8539005722907888,-0.0005595563013529919
WC2022,Mohammed Khalil Al Owais,Saudi Arabia,False,FREE,MEDIUM,provider_target_geometry,53,64,0.828125,0.1320754716981132,1.0,0.8946861728729149,-0.0016697248690847293
WC2022,Mohammed Khalil Al Owais,Saudi Arabia,False,FREE,SHORT,provider_target_geometry,53,64,0.828125,0.39622641509433965,1.0,0.9236031391251975,-0.00038657452809743383
WC2022,Mohammed Khalil Al Owais,Saudi Arabia,False,FREE,VERY_LONG,provider_target_geometry,53,64,0.828125,0.18867924528301888,0.4,0.7471870785299008,-0.004021724520775299
WC2022,Mohammed Khalil Al Owais,Saudi Arabia,False,PRESSURED,LONG,provider_target_geometry,1,1,1.0,1.0,1.0,0.7288135593220338,-0.004446976173453805
WC2022,Mohammed Khalil Al Owais,Saudi Arabia,True,FREE,LONG,provider_target_geometry,24,29,0.8275862068965517,0.2916666666666667,0.7142857142857143,0.786784628032313,-0.00740407479917876
WC2022,Mohammed Khalil Al Owais,Saudi Arabia,True,FREE,SHORT,provider_target_geometry,24,29,0.8275862068965517,0.3333333333333333,1.0,0.7793539193974766,-0.007889643965523625
WC2022,Mohammed Khalil Al Owais,Saudi Arabia,True,FREE,VERY_LONG,provider_target_geometry,24,29,0.8275862068965517,0.375,0.5555555555555556,0.7535749671822747,-0.007971049550088337
WC2022,Munir Mohand Mohamedi,Morocco,False,FREE,LONG,provider_target_geometry,13,14,0.9285714285714286,0.23076923076923078,0.6666666666666666,0.7176217379607209,-0.009547233920307934
WC2022,Munir Mohand Mohamedi,Morocco,False,FREE,MEDIUM,provider_target_geometry,13,14,0.9285714285714286,0.38461538461538464,0.8,0.8739893211289091,-0.0031047217628756363
WC2022,Munir Mohand Mohamedi,Morocco,False,FREE,SHORT,provider_target_geometry,13,14,0.9285714285714286,0.38461538461538464,1.0,0.8601486767766874,-0.004392578622488557
WC2022,Munir Mohand Mohamedi,Morocco,True,FREE,SHORT,provider_target_geometry,11,13,0.8461538461538461,0.5454545454545454,1.0,0.7683034040517653,-0.008280157325987409
WC2022,Munir Mohand Mohamedi,Morocco,True,FREE,VERY_LONG,provider_target_geometry,11,13,0.8461538461538461,0.45454545454545453,0.2,0.6952380952380952,-0.01042091876457849
WC2022,Saad Abdullah Al Sheeb,Qatar,False,FREE,MEDIUM,provider_target_geometry,13,15,0.8666666666666667,0.23076923076923078,1.0,0.7689664287602431,-0.00353919170101322
WC2022,Saad Abdullah Al Sheeb,Qatar,False,FREE,SHORT,provider_target_geometry,13,15,0.8666666666666667,0.6923076923076923,1.0,0.8779745645725027,-0.001586978638339586
WC2022,Saad Abdullah Al Sheeb,Qatar,False,FREE,VERY_LONG,provider_target_geometry,13,15,0.8666666666666667,0.07692307692307693,1.0,0.7560137457044673,-0.005213217779702585
WC2022,Saad Abdullah Al Sheeb,Qatar,False,PRESSURED,LONG,provider_target_geometry,1,1,1.0,1.0,0.0,0.5945945945945945,-0.004263105214403193
WC2022,Saad Abdullah Al Sheeb,Qatar,True,FREE,MEDIUM,provider_target_geometry,5,5,1.0,0.2,1.0,0.7560137457044673,-0.0082045924057614
WC2022,Saad Abdullah Al Sheeb,Qatar,True,FREE,SHORT,provider_target_geometry,5,5,1.0,0.8,1.0,0.7560137457044673,-0.008636146930076341
WC2022,Sergio Rochet Álvarez,Uruguay,False,FREE,LONG,provider_target_geometry,36,47,0.7659574468085106,0.3055555555555556,0.5454545454545454,0.6920844855627464,-0.0063091525104385406
WC2022,Sergio Rochet Álvarez,Uruguay,False,FREE,MEDIUM,provider_target_geometry,36,47,0.7659574468085106,0.16666666666666666,1.0,0.7693135721596821,-0.005686150574061854
WC2022,Sergio Rochet Álvarez,Uruguay,False,FREE,SHORT,provider_target_geometry,36,47,0.7659574468085106,0.4722222222222222,1.0,0.8435214474805941,-0.0033163672324817667
WC2022,Sergio Rochet Álvarez,Uruguay,False,FREE,VERY_LONG,provider_target_geometry,36,47,0.7659574468085106,0.05555555555555555,0.5,0.7367424242424243,-0.00328433421913474
WC2022,Sergio Rochet Álvarez,Uruguay,False,PRESSURED,SHORT,provider_target_geometry,3,4,0.75,1.0,1.0,0.5902777777777778,-0.009725289813127
WC2022,Sergio Rochet Álvarez,Uruguay,True,FREE,LONG,provider_target_geometry,22,25,0.88,0.13636363636363635,1.0,0.6593834688346883,-0.00991518423752302
WC2022,Sergio Rochet Álvarez,Uruguay,True,FREE,MEDIUM,provider_target_geometry,22,25,0.88,0.13636363636363635,1.0,0.7480877616747182,-0.008295423685132886
WC2022,Sergio Rochet Álvarez,Uruguay,True,FREE,SHORT,provider_target_geometry,22,25,0.88,0.5909090909090909,1.0,0.7333103847110561,-0.008349820052546825
WC2022,Sergio Rochet Álvarez,Uruguay,True,FREE,VERY_LONG,provider_target_geometry,22,25,0.88,0.13636363636363635,1.0,0.7380568974771874,-0.007692802874928553
WC2022,Seung-Gyu Kim,South Korea,False,FREE,LONG,provider_target_geometry,87,91,0.9560439560439561,0.1839080459770115,0.6875,0.7562381355890762,-0.005302395652011867
WC2022,Seung-Gyu Kim,South Korea,False,FREE,MEDIUM,provider_target_geometry,87,91,0.9560439560439561,0.1839080459770115,0.875,0.8213198284939578,-0.0035312869796708885
WC2022,Seung-Gyu Kim,South Korea,False,FREE,SHORT,provider_target_geometry,87,91,0.9560439560439561,0.5632183908045977,0.9795918367346939,0.8740581000348557,-0.0014219095830769403
WC2022,Seung-Gyu Kim,South Korea,False,FREE,VERY_LONG,provider_target_geometry,87,91,0.9560439560439561,0.06896551724137931,0.16666666666666666,0.7672615917313873,-0.00512155115658329
WC2022,Seung-Gyu Kim,South Korea,False,PRESSURED,LONG,provider_target_geometry,7,7,1.0,0.14285714285714285,1.0,0.6111111111111112,-0.006273865547712386
WC2022,Seung-Gyu Kim,South Korea,False,PRESSURED,MEDIUM,provider_target_geometry,7,7,1.0,0.2857142857142857,1.0,0.6028528528528528,-0.006243677364227856
WC2022,Seung-Gyu Kim,South Korea,False,PRESSURED,SHORT,provider_target_geometry,7,7,1.0,0.5714285714285714,0.75,0.6028528528528528,-0.00823304479409754
WC2022,Seung-Gyu Kim,South Korea,True,FREE,MEDIUM,provider_target_geometry,20,28,0.7142857142857143,0.15,1.0,0.8123856316791099,-0.0068590458092005315
WC2022,Seung-Gyu Kim,South Korea,True,FREE,SHORT,provider_target_geometry,20,28,0.7142857142857143,0.65,1.0,0.7860479505909296,-0.007266765686165675
WC2022,Seung-Gyu Kim,South Korea,True,FREE,VERY_LONG,provider_target_geometry,20,28,0.7142857142857143,0.2,0.5,0.7435663506547653,-0.007502834817098784
WC2022,Seyed Hossein Hosseini,Iran,False,FREE,LONG,provider_target_geometry,25,34,0.7352941176470589,0.28,0.42857142857142855,0.8452679317340971,-0.001697659785524233
WC2022,Seyed Hossein Hosseini,Iran,False,FREE,MEDIUM,provider_target_geometry,25,34,0.7352941176470589,0.28,1.0,0.9757727652464495,0.00016222059399773956
WC2022,Seyed Hossein Hosseini,Iran,False,FREE,SHORT,provider_target_geometry,25,34,0.7352941176470589,0.4,1.0,0.9583895636527215,-0.0004533573519481299
WC2022,Seyed Hossein Hosseini,Iran,False,FREE,VERY_LONG,provider_target_geometry,25,34,0.7352941176470589,0.04,0.0,0.8304093567251462,-0.003708898059223755
WC2022,Seyed Hossein Hosseini,Iran,False,PRESSURED,LONG,provider_target_geometry,2,3,0.6666666666666666,0.5,1.0,0.6111111111111112,-0.013445152762081972
WC2022,Seyed Hossein Hosseini,Iran,False,PRESSURED,MEDIUM,provider_target_geometry,2,3,0.6666666666666666,0.5,0.0,0.6111111111111112,-0.013445152762081972
WC2022,Seyed Hossein Hosseini,Iran,True,FREE,LONG,provider_target_geometry,5,11,0.45454545454545453,0.8,0.0,0.8058166248955724,-0.006112277838346786
WC2022,Seyed Hossein Hosseini,Iran,True,FREE,VERY_LONG,provider_target_geometry,5,11,0.45454545454545453,0.2,1.0,0.8304093567251462,-0.005427875890254796
WC2022,Shūichi Gonda,Japan,False,FREE,LONG,provider_target_geometry,71,77,0.922077922077922,0.2535211267605634,0.4444444444444444,0.7139373088408655,-0.005170390355763299
WC2022,Shūichi Gonda,Japan,False,FREE,MEDIUM,provider_target_geometry,71,77,0.922077922077922,0.056338028169014086,1.0,0.8627060074428494,-0.0024217994029502015
WC2022,Shūichi Gonda,Japan,False,FREE,SHORT,provider_target_geometry,71,77,0.922077922077922,0.5492957746478874,1.0,0.864292319039848,-0.0027872316731396797
WC2022,Shūichi Gonda,Japan,False,FREE,VERY_LONG,provider_target_geometry,71,77,0.922077922077922,0.14084507042253522,0.5,0.7009186561999929,-0.006615832646846305
WC2022,Shūichi Gonda,Japan,False,PRESSURED,LONG,provider_target_geometry,8,8,1.0,0.375,0.3333333333333333,0.6869565217391305,-0.0027943278989240434
WC2022,Shūichi Gonda,Japan,False,PRESSURED,MEDIUM,provider_target_geometry,8,8,1.0,0.25,1.0,0.6733393719806763,-0.00910663511730221
WC2022,Shūichi Gonda,Japan,False,PRESSURED,SHORT,provider_target_geometry,8,8,1.0,0.375,1.0,0.6806389463998159,-0.004707974815277255
WC2022,Shūichi Gonda,Japan,True,FREE,LONG,provider_target_geometry,22,26,0.8461538461538461,0.45454545454545453,0.3,0.7325320393203557,-0.006763041452493015
WC2022,Shūichi Gonda,Japan,True,FREE,SHORT,provider_target_geometry,22,26,0.8461538461538461,0.4090909090909091,1.0,0.7550911582011737,-0.0076092004034993875
WC2022,Shūichi Gonda,Japan,True,FREE,VERY_LONG,provider_target_geometry,22,26,0.8461538461538461,0.13636363636363635,0.6666666666666666,0.6435185185185185,-0.01023586526414398
WC2022,Steve Mandanda,France,False,FREE,LONG,provider_target_geometry,13,20,0.65,0.07692307692307693,0.0,0.7763157894736842,-0.005574057025654215
WC2022,Steve Mandanda,France,False,FREE,MEDIUM,provider_target_geometry,13,20,0.65,0.15384615384615385,1.0,0.7718056934789805,-0.005382502853563552
WC2022,Steve Mandanda,France,False,FREE,SHORT,provider_target_geometry,13,20,0.65,0.7692307692307693,1.0,0.9134436396206944,-0.0010261464128691758
WC2022,Steve Mandanda,France,True,FREE,SHORT,provider_target_geometry,7,9,0.7777777777777778,0.8571428571428571,1.0,0.759919212853024,-0.004840395378117025
WC2022,Steve Mandanda,France,True,FREE,VERY_LONG,provider_target_geometry,7,9,0.7777777777777778,0.14285714285714285,0.0,0.7672955974842768,-0.00423098498017601
WC2022,Thibaut Courtois,Belgium,False,FREE,LONG,provider_target_geometry,72,77,0.935064935064935,0.08333333333333333,0.8333333333333334,0.8222109063070162,-0.0025089387149532278
WC2022,Thibaut Courtois,Belgium,False,FREE,MEDIUM,provider_target_geometry,72,77,0.935064935064935,0.125,1.0,0.850410481057146,-0.0041187744964834554
WC2022,Thibaut Courtois,Belgium,False,FREE,SHORT,provider_target_geometry,72,77,0.935064935064935,0.7777777777777778,1.0,0.8604903423416326,-0.0030433527353040226
WC2022,Thibaut Courtois,Belgium,False,FREE,VERY_LONG,provider_target_geometry,72,77,0.935064935064935,0.013888888888888888,1.0,0.7922705314009661,-0.004691565968676576
WC2022,Thibaut Courtois,Belgium,False,PRESSURED,LONG,provider_target_geometry,8,9,0.8888888888888888,0.5,0.75,0.6742063492063491,-0.004135421907102466
WC2022,Thibaut Courtois,Belgium,False,PRESSURED,MEDIUM,provider_target_geometry,8,9,0.8888888888888888,0.375,1.0,0.6553571428571429,-0.0038390543787555527
WC2022,Thibaut Courtois,Belgium,False,PRESSURED,SHORT,provider_target_geometry,8,9,0.8888888888888888,0.125,1.0,0.6296296296296297,-0.0035907471475025445
WC2022,Thibaut Courtois,Belgium,True,FREE,LONG,provider_target_geometry,33,36,0.9166666666666666,0.030303030303030304,1.0,0.796642705640733,-0.0054866480647100795
WC2022,Thibaut Courtois,Belgium,True,FREE,MEDIUM,provider_target_geometry,33,36,0.9166666666666666,0.3333333333333333,1.0,0.775964594990889,-0.0075949293291109115
WC2022,Thibaut Courtois,Belgium,True,FREE,SHORT,provider_target_geometry,33,36,0.9166666666666666,0.5151515151515151,1.0,0.7708989370810293,-0.006689962274293118
WC2022,Thibaut Courtois,Belgium,True,FREE,VERY_LONG,provider_target_geometry,33,36,0.9166666666666666,0.12121212121212122,0.75,0.7259963768115942,-0.007497483339125922
WC2022,Unai Simón Mendibil,Spain,False,FREE,LONG,provider_target_geometry,106,111,0.954954954954955,0.018867924528301886,1.0,0.729115479115479,-0.0032143644037340305
WC2022,Unai Simón Mendibil,Spain,False,FREE,MEDIUM,provider_target_geometry,106,111,0.954954954954955,0.1792452830188679,0.9473684210526315,0.7493404744762315,-0.005229612257486399
WC2022,Unai Simón Mendibil,Spain,False,FREE,SHORT,provider_target_geometry,106,111,0.954954954954955,0.8018867924528302,0.9882352941176471,0.7888966082276787,-0.004497144292228965
WC2022,Unai Simón Mendibil,Spain,False,PRESSURED,LONG,provider_target_geometry,24,25,0.96,0.125,1.0,0.5945945945945945,-0.006899886458017819
WC2022,Unai Simón Mendibil,Spain,False,PRESSURED,MEDIUM,provider_target_geometry,24,25,0.96,0.20833333333333334,0.8,0.6459850314231756,-0.006706518329229175
WC2022,Unai Simón Mendibil,Spain,False,PRESSURED,SHORT,provider_target_geometry,24,25,0.96,0.6666666666666666,1.0,0.6130962435649935,-0.0061758032514026735
WC2022,Unai Simón Mendibil,Spain,True,FREE,LONG,provider_target_geometry,22,22,1.0,0.09090909090909091,1.0,0.7288135593220338,-0.008995520703481431
WC2022,Unai Simón Mendibil,Spain,True,FREE,MEDIUM,provider_target_geometry,22,22,1.0,0.13636363636363635,1.0,0.7734047005556123,-0.008774696574430198
WC2022,Unai Simón Mendibil,Spain,True,FREE,SHORT,provider_target_geometry,22,22,1.0,0.7727272727272727,1.0,0.7396792369069046,-0.0091293710599929
WC2022,Vanja Milinković Savić,Serbia,False,FREE,LONG,provider_target_geometry,89,93,0.956989247311828,0.19101123595505617,0.5294117647058824,0.7861566068991865,-0.00520041486761794
WC2022,Vanja Milinković Savić,Serbia,False,FREE,MEDIUM,provider_target_geometry,89,93,0.956989247311828,0.11235955056179775,0.9,0.8361767426285823,-0.002889895489024112
WC2022,Vanja Milinković Savić,Serbia,False,FREE,SHORT,provider_target_geometry,89,93,0.956989247311828,0.6292134831460674,1.0,0.8486371370452142,-0.0022383152248844967
WC2022,Vanja Milinković Savić,Serbia,False,FREE,VERY_LONG,provider_target_geometry,89,93,0.956989247311828,0.06741573033707865,0.6666666666666666,0.7315169826268605,-0.005951728809651569
WC2022,Vanja Milinković Savić,Serbia,False,PRESSURED,LONG,provider_target_geometry,10,12,0.8333333333333334,0.6,0.6666666666666666,0.6253819036427731,-0.007806206745341865
WC2022,Vanja Milinković Savić,Serbia,False,PRESSURED,SHORT,provider_target_geometry,10,12,0.8333333333333334,0.3,1.0,0.5945945945945945,-0.005406220023089647
WC2022,Vanja Milinković Savić,Serbia,False,PRESSURED,VERY_LONG,provider_target_geometry,10,12,0.8333333333333334,0.1,1.0,0.5945945945945945,-0.005779605137805311
WC2022,Vanja Milinković Savić,Serbia,True,FREE,LONG,provider_target_geometry,19,21,0.9047619047619048,0.10526315789473684,0.5,0.7672955974842768,-0.005482200440727283
WC2022,Vanja Milinković Savić,Serbia,True,FREE,SHORT,provider_target_geometry,19,21,0.9047619047619048,0.2631578947368421,1.0,0.7237299154824928,-0.00953779689917338
WC2022,Vanja Milinković Savić,Serbia,True,FREE,VERY_LONG,provider_target_geometry,19,21,0.9047619047619048,0.631578947368421,0.5,0.7538311226514255,-0.007424452656001809
WC2022,Wayne Hennessey,Wales,False,FREE,LONG,provider_target_geometry,43,48,0.8958333333333334,0.13953488372093023,0.8333333333333334,0.7852718301171909,-0.003584907461774015
WC2022,Wayne Hennessey,Wales,False,FREE,MEDIUM,provider_target_geometry,43,48,0.8958333333333334,0.20930232558139536,0.8888888888888888,0.8796528357931866,-0.0021231566543077184
WC2022,Wayne Hennessey,Wales,False,FREE,SHORT,provider_target_geometry,43,48,0.8958333333333334,0.5813953488372093,1.0,0.9050129773420992,-0.0021936938192053837
WC2022,Wayne Hennessey,Wales,False,FREE,VERY_LONG,provider_target_geometry,43,48,0.8958333333333334,0.06976744186046512,0.6666666666666666,0.7832056816796268,-0.0041607570622718875
WC2022,Wayne Hennessey,Wales,False,PRESSURED,MEDIUM,provider_target_geometry,1,1,1.0,1.0,0.0,0.5945945945945945,-0.004660009751189026
WC2022,Wayne Hennessey,Wales,True,FREE,LONG,provider_target_geometry,15,16,0.9375,0.13333333333333333,1.0,0.7560137457044673,-0.0082045924057614
WC2022,Wayne Hennessey,Wales,True,FREE,MEDIUM,provider_target_geometry,15,16,0.9375,0.06666666666666667,1.0,0.7560137457044673,-0.0082045924057614
WC2022,Wayne Hennessey,Wales,True,FREE,SHORT,provider_target_geometry,15,16,0.9375,0.4666666666666667,1.0,0.782778562456042,-0.0073562193360683665
WC2022,Wayne Hennessey,Wales,True,FREE,VERY_LONG,provider_target_geometry,15,16,0.9375,0.3333333333333333,0.6,0.729566175442464,-0.008728851448708653
WC2022,Weverton Pereira da Silva,Brazil,False,FREE,LONG,provider_target_geometry,3,3,1.0,0.3333333333333333,1.0,0.5945945945945945,-0.020424179302861577
WC2022,Weverton Pereira da Silva,Brazil,False,FREE,MEDIUM,provider_target_geometry,3,3,1.0,0.3333333333333333,1.0,0.5945945945945945,-0.009878256262337105
