cohort,keeper,team,goal_kick,pressure_state,realized_bin,n,retention,xR,value
WC2022,Keylor Navas Gamboa,Costa Rica,True,FREE,LONG,15,0.5333333333333333,0.7515880962799635,-0.008278792610580581
WC2022,Keylor Navas Gamboa,Costa Rica,True,FREE,MEDIUM,1,1.0,0.7704918032786885,-0.007832897134815555
WC2022,Keylor Navas Gamboa,Costa Rica,True,FREE,SHORT,7,1.0,0.8046041417122538,-0.006468536170174217
WC2022,Keylor Navas Gamboa,Costa Rica,True,FREE,VERY_LONG,9,0.2222222222222222,0.7543890724130492,-0.008002729472565088
WC2022,Lawrence Ati-Zigi,Ghana,False,FREE,LONG,17,0.4117647058823529,0.7557797289288052,-0.0028581379065726275
WC2022,Lawrence Ati-Zigi,Ghana,False,FREE,MEDIUM,3,1.0,0.917828759934023,-0.0008232387359016846
WC2022,Lawrence Ati-Zigi,Ghana,False,FREE,SHORT,17,1.0,0.8964130769389442,-0.0016169993001901525
WC2022,Lawrence Ati-Zigi,Ghana,False,FREE,VERY_LONG,5,0.2,0.6792541123085649,-0.006266730435559495
WC2022,Lawrence Ati-Zigi,Ghana,False,PRESSURED,LONG,1,0.0,0.6952380952380952,-0.010133193265570401
WC2022,Lawrence Ati-Zigi,Ghana,False,PRESSURED,SHORT,1,1.0,0.6296296296296297,-0.006729385632665478
WC2022,Lawrence Ati-Zigi,Ghana,False,PRESSURED,VERY_LONG,1,0.0,0.6296296296296297,-0.0012380762531146203
WC2022,Lawrence Ati-Zigi,Ghana,True,FREE,LONG,4,0.25,0.7189079787702115,-0.009244468016680357
WC2022,Lawrence Ati-Zigi,Ghana,True,FREE,SHORT,20,1.0,0.776273006545713,-0.006972083621359436
WC2022,Lawrence Ati-Zigi,Ghana,True,FREE,VERY_LONG,7,0.14285714285714285,0.6911691916104624,-0.008727987181047312
WC2022,Manuel Neuer,Germany,False,FREE,LONG,9,0.6666666666666666,0.8283782082751155,-0.0024154676500148416
WC2022,Manuel Neuer,Germany,False,FREE,MEDIUM,32,0.90625,0.8306155457813851,-0.0038742468354322898
WC2022,Manuel Neuer,Germany,False,FREE,SHORT,60,1.0,0.8547816833014601,-0.0028123257531997158
WC2022,Manuel Neuer,Germany,False,FREE,VERY_LONG,1,0.0,0.8636363636363636,-0.0042777300217316724
WC2022,Manuel Neuer,Germany,False,PRESSURED,LONG,4,0.75,0.6069819819819819,-0.00628828195266761
WC2022,Manuel Neuer,Germany,False,PRESSURED,MEDIUM,3,1.0,0.6111111111111112,-0.007322122232147281
WC2022,Manuel Neuer,Germany,False,PRESSURED,SHORT,1,1.0,0.5588335049652687,-0.007413412783895166
WC2022,Manuel Neuer,Germany,True,FREE,LONG,1,1.0,0.7976190476190477,-0.0061421866674841626
WC2022,Manuel Neuer,Germany,True,FREE,MEDIUM,2,1.0,0.7073170731707317,-0.008236557642335007
WC2022,Manuel Neuer,Germany,True,FREE,SHORT,10,1.0,0.7188215781164711,-0.008830554781869481
WC2022,Mathew Ryan,Australia,False,FREE,LONG,33,0.6060606060606061,0.7650331627255056,-0.0039256870008855665
WC2022,Mathew Ryan,Australia,False,FREE,MEDIUM,16,0.9375,0.8759547760471842,-0.0026294606567327573
WC2022,Mathew Ryan,Australia,False,FREE,SHORT,40,1.0,0.8420839236562753,-0.003383100630839384
WC2022,Mathew Ryan,Australia,False,FREE,VERY_LONG,16,0.4375,0.6779497824265746,-0.0057751218674419935
WC2022,Mathew Ryan,Australia,False,PRESSURED,LONG,10,0.6,0.6580661892486588,-0.007761609093316475
WC2022,Mathew Ryan,Australia,False,PRESSURED,MEDIUM,4,0.25,0.651104209799862,-0.004775900054008582
WC2022,Mathew Ryan,Australia,False,PRESSURED,SHORT,6,1.0,0.6727916778764236,-0.007714679178414161
WC2022,Mathew Ryan,Australia,True,FREE,LONG,9,0.6666666666666666,0.7494512241108238,-0.007770857737684812
WC2022,Mathew Ryan,Australia,True,FREE,MEDIUM,4,1.0,0.7668153428574589,-0.007648302626036002
WC2022,Mathew Ryan,Australia,True,FREE,SHORT,12,1.0,0.7771707535540492,-0.007272985397724752
WC2022,Mathew Ryan,Australia,True,FREE,VERY_LONG,12,0.5,0.729109671004363,-0.007872872624090116
WC2022,Matthew Charles Turner,United States,False,FREE,LONG,15,0.5333333333333333,0.7214864417579421,-0.0057106433566099755
WC2022,Matthew Charles Turner,United States,False,FREE,MEDIUM,13,0.9230769230769231,0.8911383298038863,-0.0013495800496091605
WC2022,Matthew Charles Turner,United States,False,FREE,SHORT,61,0.9836065573770492,0.8455779143893646,-0.0027709114372109875
WC2022,Matthew Charles Turner,United States,False,FREE,VERY_LONG,8,0.5,0.710645473435453,-0.00587540040563038
WC2022,Matthew Charles Turner,United States,False,PRESSURED,LONG,2,1.0,0.6271584084084083,-0.004718557331560186
WC2022,Matthew Charles Turner,United States,False,PRESSURED,MEDIUM,1,1.0,0.6597222222222221,-0.0026478825547809667
WC2022,Matthew Charles Turner,United States,False,PRESSURED,SHORT,4,1.0,0.6218142055098577,-0.007678189230018712
WC2022,Matthew Charles Turner,United States,False,PRESSURED,VERY_LONG,1,0.0,0.5945945945945945,-0.01071211115255943
WC2022,Matthew Charles Turner,United States,True,FREE,LONG,2,0.0,0.7661647675890757,-0.006099373724696764
WC2022,Matthew Charles Turner,United States,True,FREE,MEDIUM,1,1.0,0.7976190476190477,-0.0061421866674841626
WC2022,Matthew Charles Turner,United States,True,FREE,SHORT,7,1.0,0.7199698418642517,-0.008658341998500378
WC2022,Matthew Charles Turner,United States,True,FREE,VERY_LONG,10,0.3,0.7182873818080208,-0.008697319339651531
WC2022,Meshaal Aissa Barsham,Qatar,False,FREE,LONG,14,0.2857142857142857,0.8177775779384101,-0.003128021923655974
WC2022,Meshaal Aissa Barsham,Qatar,False,FREE,MEDIUM,8,0.5,0.8475712105017446,-0.0031805306708360894
WC2022,Meshaal Aissa Barsham,Qatar,False,FREE,SHORT,15,1.0,0.890291566256868,-0.0018833848963256536
WC2022,Meshaal Aissa Barsham,Qatar,False,FREE,VERY_LONG,2,0.5,0.8214546783625731,-0.0055553540356084495
WC2022,Meshaal Aissa Barsham,Qatar,False,PRESSURED,LONG,2,0.5,0.6869565217391305,-0.004001168772090375
WC2022,Meshaal Aissa Barsham,Qatar,False,PRESSURED,MEDIUM,2,1.0,0.6274740869380251,-0.008984117183128592
WC2022,Meshaal Aissa Barsham,Qatar,False,PRESSURED,SHORT,1,1.0,0.6869565217391305,-0.0034776381384447478
WC2022,Meshaal Aissa Barsham,Qatar,True,FREE,LONG,1,1.0,0.8304093567251462,-0.005427875890254796
WC2022,Meshaal Aissa Barsham,Qatar,True,FREE,SHORT,17,1.0,0.7781031012162286,-0.005584872869927843
WC2022,Meshaal Aissa Barsham,Qatar,True,FREE,VERY_LONG,1,0.0,0.7672955974842768,-0.0067334159012785565
WC2022,Milan Borjan,Canada,False,FREE,LONG,18,0.6666666666666666,0.7888737193853959,-0.0038578109697492294
WC2022,Milan Borjan,Canada,False,FREE,MEDIUM,17,0.7647058823529411,0.836811650510338,-0.004668854303016582
WC2022,Milan Borjan,Canada,False,FREE,SHORT,38,0.9736842105263158,0.8928960449826209,-0.0014536612945429046
WC2022,Milan Borjan,Canada,False,FREE,VERY_LONG,2,0.5,0.6133009904992925,-0.011053052730165693
WC2022,Milan Borjan,Canada,False,PRESSURED,LONG,5,0.2,0.5897267267267267,-0.004961157964662651
WC2022,Milan Borjan,Canada,False,PRESSURED,MEDIUM,1,1.0,0.6597222222222221,-0.0036848270789840492
WC2022,Milan Borjan,Canada,True,FREE,LONG,1,1.0,0.7922705314009661,-0.008400647437222157
WC2022,Milan Borjan,Canada,True,FREE,MEDIUM,2,1.0,0.7078679839633447,-0.01049019893583085
WC2022,Milan Borjan,Canada,True,FREE,SHORT,10,1.0,0.7410640286879315,-0.008240938416006186
WC2022,Milan Borjan,Canada,True,FREE,VERY_LONG,2,0.5,0.7639717851329354,-0.008606122380149888
WC2022,Mohammed Khalil Al Owais,Saudi Arabia,False,FREE,LONG,21,0.6190476190476191,0.8141008228578098,-0.0022546210736343127
WC2022,Mohammed Khalil Al Owais,Saudi Arabia,False,FREE,MEDIUM,9,0.8888888888888888,0.8419781344567114,-0.0021236267775098833
WC2022,Mohammed Khalil Al Owais,Saudi Arabia,False,FREE,SHORT,21,1.0,0.9236031391251975,-0.00038657452809743383
WC2022,Mohammed Khalil Al Owais,Saudi Arabia,False,FREE,VERY_LONG,13,0.3076923076923077,0.6762977527153085,-0.006761549872080482
WC2022,Mohammed Khalil Al Owais,Saudi Arabia,False,PRESSURED,MEDIUM,1,1.0,0.7288135593220338,-0.004446976173453805
WC2022,Mohammed Khalil Al Owais,Saudi Arabia,True,FREE,LONG,9,0.6666666666666666,0.792822152552264,-0.007258827684449572
WC2022,Mohammed Khalil Al Owais,Saudi Arabia,True,FREE,MEDIUM,1,0.0,0.7719298245614035,-0.007792783222212463
WC2022,Mohammed Khalil Al Owais,Saudi Arabia,True,FREE,SHORT,8,1.0,0.7793539193974764,-0.007889643965523625
WC2022,Mohammed Khalil Al Owais,Saudi Arabia,True,FREE,VERY_LONG,11,0.5454545454545454,0.7529925535021735,-0.008171113882625383
WC2022,Munir Mohand Mohamedi,Morocco,False,FREE,LONG,4,0.5,0.7311987596108915,-0.008304169159326765
WC2022,Munir Mohand Mohamedi,Morocco,False,FREE,MEDIUM,4,1.0,0.8995041952707856,-0.002737158484498732
WC2022,Munir Mohand Mohamedi,Morocco,False,FREE,SHORT,5,1.0,0.8601486767766875,-0.004392578622488557
WC2022,Munir Mohand Mohamedi,Morocco,False,FREE,VERY_LONG,1,0.0,0.7719298245614035,-0.00386516820226389
WC2022,Munir Mohand Mohamedi,Morocco,True,FREE,SHORT,6,1.0,0.7683034040517653,-0.008280157325987409
WC2022,Munir Mohand Mohamedi,Morocco,True,FREE,VERY_LONG,7,0.14285714285714285,0.7000345901072293,-0.01032830038026754
WC2022,Saad Abdullah Al Sheeb,Qatar,False,FREE,LONG,1,1.0,0.7560137457044673,-0.0018794764111527717
WC2022,Saad Abdullah Al Sheeb,Qatar,False,FREE,MEDIUM,3,0.6666666666666666,0.7689664287602431,-0.003479978446231925
WC2022,Saad Abdullah Al Sheeb,Qatar,False,FREE,SHORT,9,1.0,0.8779745645725028,-0.0015869786383395862
WC2022,Saad Abdullah Al Sheeb,Qatar,False,FREE,VERY_LONG,2,0.5,0.775442770288131,-0.003482063401442759
WC2022,Saad Abdullah Al Sheeb,Qatar,False,PRESSURED,VERY_LONG,1,0.0,0.5945945945945945,-0.004263105214403193
WC2022,Saad Abdullah Al Sheeb,Qatar,True,FREE,MEDIUM,1,1.0,0.7560137457044673,-0.0082045924057614
WC2022,Saad Abdullah Al Sheeb,Qatar,True,FREE,SHORT,4,1.0,0.7560137457044673,-0.00863614693007634
WC2022,Sergio Rochet Álvarez,Uruguay,False,FREE,LONG,18,0.4444444444444444,0.7444743591836205,-0.005758932861575602
WC2022,Sergio Rochet Álvarez,Uruguay,False,FREE,MEDIUM,6,1.0,0.7693135721596819,-0.005686150574061854
WC2022,Sergio Rochet Álvarez,Uruguay,False,FREE,SHORT,19,0.8947368421052632,0.8325141393460074,-0.0037753213896646407
WC2022,Sergio Rochet Álvarez,Uruguay,False,FREE,VERY_LONG,4,0.5,0.6183712121212122,-0.005517987486614584
WC2022,Sergio Rochet Álvarez,Uruguay,False,PRESSURED,LONG,1,1.0,0.6597222222222221,-0.003381647630787867
WC2022,Sergio Rochet Álvarez,Uruguay,False,PRESSURED,SHORT,3,1.0,0.5902777777777778,-0.009725289813127
WC2022,Sergio Rochet Álvarez,Uruguay,True,FREE,LONG,5,0.8,0.6535004516711833,-0.009634898819541046
WC2022,Sergio Rochet Álvarez,Uruguay,True,FREE,MEDIUM,3,1.0,0.7480877616747182,-0.008295423685132886
WC2022,Sergio Rochet Álvarez,Uruguay,True,FREE,SHORT,13,1.0,0.7333103847110564,-0.008349820052546827
WC2022,Sergio Rochet Álvarez,Uruguay,True,FREE,VERY_LONG,4,0.75,0.751610305958132,-0.007091472895941936
WC2022,Seung-Gyu Kim,South Korea,False,FREE,LONG,12,0.75,0.7506613457275035,-0.005163860317754295
WC2022,Seung-Gyu Kim,South Korea,False,FREE,MEDIUM,19,0.7368421052631579,0.8047513021360455,-0.0038615213390633513
WC2022,Seung-Gyu Kim,South Korea,False,FREE,SHORT,48,1.0,0.8756505802935185,-0.0013332420726643443
WC2022,Seung-Gyu Kim,South Korea,False,FREE,VERY_LONG,12,0.25,0.767046530806187,-0.005148459925454196
WC2022,Seung-Gyu Kim,South Korea,False,PRESSURED,LONG,1,1.0,0.6111111111111112,-0.006273865547712386
WC2022,Seung-Gyu Kim,South Korea,False,PRESSURED,MEDIUM,2,1.0,0.6028528528528528,-0.006243677364227856
WC2022,Seung-Gyu Kim,South Korea,False,PRESSURED,SHORT,4,0.75,0.6028528528528528,-0.00823304479409754
WC2022,Seung-Gyu Kim,South Korea,True,FREE,MEDIUM,3,1.0,0.8123856316791099,-0.0068590458092005315
WC2022,Seung-Gyu Kim,South Korea,True,FREE,SHORT,13,1.0,0.7860479505909294,-0.007266765686165674
WC2022,Seung-Gyu Kim,South Korea,True,FREE,VERY_LONG,12,0.4166666666666667,0.7020997013375062,-0.008817776974286299
WC2022,Seyed Hossein Hosseini,Iran,False,FREE,LONG,11,0.36363636363636365,0.7797903850535429,-0.002868264188177069
WC2022,Seyed Hossein Hosseini,Iran,False,FREE,MEDIUM,8,0.875,0.9535035505430243,-0.000657500966636859
WC2022,Seyed Hossein Hosseini,Iran,False,FREE,SHORT,10,1.0,0.9583895636527215,-0.0004533573519481299
WC2022,Seyed Hossein Hosseini,Iran,False,FREE,VERY_LONG,5,0.2,0.6982456140350877,-0.004257965571663052
WC2022,Seyed Hossein Hosseini,Iran,False,PRESSURED,LONG,1,1.0,0.6111111111111112,-0.013445152762081972
WC2022,Seyed Hossein Hosseini,Iran,False,PRESSURED,MEDIUM,2,0.0,0.6111111111111112,-0.00890991457900106
WC2022,Seyed Hossein Hosseini,Iran,True,FREE,LONG,6,0.16666666666666666,0.7790288860571274,-0.006727318025393191
WC2022,Seyed Hossein Hosseini,Iran,True,FREE,VERY_LONG,5,0.4,0.8041771094402673,-0.00603896954275028
WC2022,Shūichi Gonda,Japan,False,FREE,LONG,21,0.38095238095238093,0.7421674956892265,-0.004997677718184621
WC2022,Shūichi Gonda,Japan,False,FREE,MEDIUM,4,1.0,0.8627060074428495,-0.0024217994029502015
WC2022,Shūichi Gonda,Japan,False,FREE,SHORT,39,1.0,0.8642923190398479,-0.00278723167313968
WC2022,Shūichi Gonda,Japan,False,FREE,VERY_LONG,13,0.38461538461538464,0.7031292069498771,-0.006272559068188448
WC2022,Shūichi Gonda,Japan,False,PRESSURED,LONG,3,0.3333333333333333,0.6869565217391305,-0.0027943278989240434
WC2022,Shūichi Gonda,Japan,False,PRESSURED,MEDIUM,2,1.0,0.6733393719806763,-0.00910663511730221
WC2022,Shūichi Gonda,Japan,False,PRESSURED,SHORT,3,1.0,0.6806389463998159,-0.004707974815277255
WC2022,Shūichi Gonda,Japan,True,FREE,LONG,10,0.4,0.7311085475344089,-0.006794937062878745
WC2022,Shūichi Gonda,Japan,True,FREE,MEDIUM,1,1.0,0.7922705314009661,-0.008400647437222157
WC2022,Shūichi Gonda,Japan,True,FREE,SHORT,9,1.0,0.7550911582011737,-0.0076092004034993875
WC2022,Shūichi Gonda,Japan,True,FREE,VERY_LONG,6,0.3333333333333333,0.6605281359179773,-0.009582607047861411
WC2022,Steve Mandanda,France,False,FREE,LONG,5,0.0,0.7771929824561403,-0.00498395809562044
WC2022,Steve Mandanda,France,False,FREE,MEDIUM,2,1.0,0.7718056934789805,-0.005382502853563552
WC2022,Steve Mandanda,France,False,FREE,SHORT,10,1.0,0.9134436396206944,-0.0010261464128691758
WC2022,Steve Mandanda,France,False,FREE,VERY_LONG,3,0.6666666666666666,0.7376659294369391,-0.004461694363359372
WC2022,Steve Mandanda,France,False,PRESSURED,MEDIUM,1,0.0,0.6869565217391305,-0.00279871317398021
WC2022,Steve Mandanda,France,True,FREE,LONG,1,0.0,0.7672955974842768,-0.0067334159012785565
WC2022,Steve Mandanda,France,True,FREE,SHORT,7,1.0,0.7622615809416897,-0.00471950390176204
WC2022,Steve Mandanda,France,True,FREE,VERY_LONG,1,0.0,0.7672955974842768,-0.00423098498017601
WC2022,Thibaut Courtois,Belgium,False,FREE,LONG,10,0.5,0.8200185849690046,-0.003239400064191378
WC2022,Thibaut Courtois,Belgium,False,FREE,MEDIUM,9,1.0,0.850410481057146,-0.0041187744964834554
WC2022,Thibaut Courtois,Belgium,False,FREE,SHORT,56,1.0,0.8604903423416327,-0.0030433527353040226
WC2022,Thibaut Courtois,Belgium,False,FREE,VERY_LONG,2,0.5,0.3961352657004831,-0.013345558412442077
WC2022,Thibaut Courtois,Belgium,False,PRESSURED,LONG,4,0.75,0.6742063492063493,-0.004135421907102466
WC2022,Thibaut Courtois,Belgium,False,PRESSURED,MEDIUM,4,0.75,0.6564484126984127,-0.004008299490884916
WC2022,Thibaut Courtois,Belgium,False,PRESSURED,SHORT,1,1.0,0.6296296296296297,-0.0035907471475025445
WC2022,Thibaut Courtois,Belgium,True,FREE,LONG,2,1.0,0.7971308766298904,-0.005475237946149813
WC2022,Thibaut Courtois,Belgium,True,FREE,MEDIUM,11,1.0,0.775964594990889,-0.0075949293291109115
WC2022,Thibaut Courtois,Belgium,True,FREE,SHORT,17,1.0,0.7708989370810293,-0.006689962274293119
WC2022,Thibaut Courtois,Belgium,True,FREE,VERY_LONG,6,0.5,0.7544442325620815,-0.006654724041287176
WC2022,Unai Simón Mendibil,Spain,False,FREE,LONG,4,0.5,0.687015912015912,-0.006910953458027774
WC2022,Unai Simón Mendibil,Spain,False,FREE,MEDIUM,21,0.8571428571428571,0.7520003588219988,-0.0055172581669530344
WC2022,Unai Simón Mendibil,Spain,False,FREE,SHORT,86,0.9767441860465116,0.7885142493611298,-0.0045625583416335725
WC2022,Unai Simón Mendibil,Spain,False,PRESSURED,LONG,3,1.0,0.5945945945945945,-0.006899886458017819
WC2022,Unai Simón Mendibil,Spain,False,PRESSURED,MEDIUM,5,0.8,0.6459850314231756,-0.006706518329229173
WC2022,Unai Simón Mendibil,Spain,False,PRESSURED,SHORT,17,0.9411764705882353,0.6215031554555507,-0.005865526494250514
WC2022,Unai Simón Mendibil,Spain,True,FREE,LONG,2,1.0,0.7288135593220338,-0.008995520703481431
WC2022,Unai Simón Mendibil,Spain,True,FREE,MEDIUM,3,1.0,0.7734047005556123,-0.008774696574430198
WC2022,Unai Simón Mendibil,Spain,True,FREE,SHORT,17,1.0,0.7396792369069046,-0.009129371059992899
WC2022,Vanja Milinković Savić,Serbia,False,FREE,LONG,15,0.5333333333333333,0.7888221854738682,-0.005298781782515125
WC2022,Vanja Milinković Savić,Serbia,False,FREE,MEDIUM,11,0.9090909090909091,0.8307348377963187,-0.002715011221668774
WC2022,Vanja Milinković Savić,Serbia,False,FREE,SHORT,57,0.9824561403508771,0.8470121652673064,-0.002344975296343266
WC2022,Vanja Milinković Savić,Serbia,False,FREE,VERY_LONG,10,0.4,0.7457143132874565,-0.0058823846264311275
WC2022,Vanja Milinković Savić,Serbia,False,PRESSURED,LONG,6,0.6666666666666666,0.6253819036427731,-0.007806206745341865
WC2022,Vanja Milinković Savić,Serbia,False,PRESSURED,SHORT,5,0.6,0.5945945945945945,-0.004622051122026994
WC2022,Vanja Milinković Savić,Serbia,False,PRESSURED,VERY_LONG,1,1.0,0.5945945945945945,-0.005779605137805311
WC2022,Vanja Milinković Savić,Serbia,True,FREE,LONG,1,1.0,0.7672955974842768,-0.0067334159012785565
WC2022,Vanja Milinković Savić,Serbia,True,FREE,MEDIUM,1,0.0,0.7560137457044673,-0.0082045924057614
WC2022,Vanja Milinković Savić,Serbia,True,FREE,SHORT,5,1.0,0.7237299154824928,-0.00953779689917338
WC2022,Vanja Milinković Savić,Serbia,True,FREE,VERY_LONG,14,0.42857142857142855,0.7557546190561186,-0.0071469880538197325
WC2022,Wayne Hennessey,Wales,False,FREE,LONG,7,0.7142857142857143,0.7810921037725161,-0.0054520351038255125
WC2022,Wayne Hennessey,Wales,False,FREE,MEDIUM,10,0.8,0.8747284878863827,-0.002407159682792193
WC2022,Wayne Hennessey,Wales,False,FREE,SHORT,25,1.0,0.9050129773420992,-0.0021936938192053837
WC2022,Wayne Hennessey,Wales,False,FREE,VERY_LONG,6,0.5,0.7427065218404016,-0.004941494640642015
WC2022,Wayne Hennessey,Wales,False,PRESSURED,LONG,1,0.0,0.5945945945945945,-0.004660009751189026
WC2022,Wayne Hennessey,Wales,True,FREE,LONG,2,1.0,0.7560137457044673,-0.0082045924057614
WC2022,Wayne Hennessey,Wales,True,FREE,MEDIUM,1,1.0,0.7560137457044673,-0.0082045924057614
WC2022,Wayne Hennessey,Wales,True,FREE,SHORT,7,1.0,0.782778562456042,-0.0073562193360683665
WC2022,Wayne Hennessey,Wales,True,FREE,VERY_LONG,6,0.5,0.7339741038194646,-0.008641474941550778
WC2022,Weverton Pereira da Silva,Brazil,False,FREE,LONG,1,1.0,0.5945945945945945,-0.020424179302861577
WC2022,Weverton Pereira da Silva,Brazil,False,FREE,MEDIUM,1,1.0,0.5945945945945945,-0.009878256262337105
WC2022,Weverton Pereira da Silva,Brazil,False,FREE,VERY_LONG,1,1.0,0.5945945945945945,-0.012087317644761399
WC2022,Weverton Pereira da Silva,Brazil,True,FREE,LONG,1,1.0,0.5945945945945945,-0.01334363581151969
WC2022,Weverton Pereira da Silva,Brazil,True,FREE,VERY_LONG,1,0.0,0.5945945945945945,-0.01334363581151969
WC2022,Wojciech Szczęsny,Poland,False,FREE,LONG,54,0.6111111111111112,0.765752175413106,-0.004694732843973612
WC2022,Wojciech Szczęsny,Poland,False,FREE,MEDIUM,10,0.6,0.8664834012406069,-0.001683727662936697
WC2022,Wojciech Szczęsny,Poland,False,FREE,SHORT,32,1.0,0.8447419602848011,-0.0036352842579687656
WC2022,Wojciech Szczęsny,Poland,False,FREE,VERY_LONG,8,0.25,0.6654649903038745,-0.006855391887300329
WC2022,Wojciech Szczęsny,Poland,False,PRESSURED,LONG,2,0.0,0.6733393719806763,-0.004200916749648947
WC2022,Wojciech Szczęsny,Poland,False,PRESSURED,MEDIUM,1,1.0,0.6869565217391305,-0.013815181425773856
WC2022,Wojciech Szczęsny,Poland,False,PRESSURED,SHORT,1,1.0,0.6952380952380952,-0.010133193265570401
WC2022,Wojciech Szczęsny,Poland,True,FREE,LONG,11,0.45454545454545453,0.7503026493120207,-0.007987040739095078
WC2022,Wojciech Szczęsny,Poland,True,FREE,MEDIUM,1,1.0,0.6952380952380952,-0.009932115486924771
WC2022,Wojciech Szczęsny,Poland,True,FREE,SHORT,9,1.0,0.7443738975767692,-0.00890376591470516
WC2022,Wojciech Szczęsny,Poland,True,FREE,VERY_LONG,16,0.5625,0.7373258454456634,-0.007969289238021827
WC2022,Yann Sommer,Switzerland,False,FREE,LONG,9,0.6666666666666666,0.8097869019349413,-0.004005301247379607
WC2022,Yann Sommer,Switzerland,False,FREE,MEDIUM,15,0.8666666666666667,0.8709296045894143,-0.0020667363566162487
WC2022,Yann Sommer,Switzerland,False,FREE,SHORT,61,1.0,0.840057255704708,-0.0030099417945380342
WC2022,Yann Sommer,Switzerland,False,PRESSURED,LONG,2,0.5,0.6869565217391305,-0.003705277335484646
WC2022,Yann Sommer,Switzerland,False,PRESSURED,MEDIUM,4,0.75,0.6665307971014491,-0.003416368713913435
WC2022,Yann Sommer,Switzerland,False,PRESSURED,SHORT,6,1.0,0.6688003220611916,-0.00614312601520724
WC2022,Yann Sommer,Switzerland,True,FREE,LONG,1,1.0,0.7672955974842768,-0.00423098498017601
WC2022,Yann Sommer,Switzerland,True,FREE,MEDIUM,4,1.0,0.7425000689617125,-0.006313978882020109
WC2022,Yann Sommer,Switzerland,True,FREE,SHORT,14,1.0,0.7478970147202845,-0.006016198193589748
WC2022,Yassine Bounou,Morocco,False,FREE,LONG,29,0.4827586206896552,0.7648925907992067,-0.004067428235339538
WC2022,Yassine Bounou,Morocco,False,FREE,MEDIUM,19,0.8421052631578947,0.84616136216498,-0.003486317142846371
WC2022,Yassine Bounou,Morocco,False,FREE,SHORT,72,1.0,0.8351581557709892,-0.0028808255458583885
WC2022,Yassine Bounou,Morocco,False,FREE,VERY_LONG,7,0.42857142857142855,0.635137193049859,-0.006540256579684282
WC2022,Yassine Bounou,Morocco,False,PRESSURED,LONG,10,0.3,0.6612994168502643,-0.005764234006117666
WC2022,Yassine Bounou,Morocco,False,PRESSURED,MEDIUM,6,1.0,0.6401401443553248,-0.004373718918414148
WC2022,Yassine Bounou,Morocco,False,PRESSURED,SHORT,8,0.875,0.6404768607893607,-0.006185642753346191
WC2022,Yassine Bounou,Morocco,False,PRESSURED,VERY_LONG,1,1.0,0.6952380952380952,-0.010005838998926944
WC2022,Yassine Bounou,Morocco,True,FREE,LONG,20,0.55,0.7561228179918196,-0.007763994680763506
WC2022,Yassine Bounou,Morocco,True,FREE,MEDIUM,4,1.0,0.7616546715943721,-0.006685913249692187
WC2022,Yassine Bounou,Morocco,True,FREE,SHORT,18,1.0,0.7662129943489738,-0.007052688360745098
WC2022,Yassine Bounou,Morocco,True,FREE,VERY_LONG,14,0.5714285714285714,0.7782845888286821,-0.007500177002662851
WSL2021,Alexandra MacIver,Everton LFC,False,FREE,LONG,93,0.5806451612903226,0.7912142810644232,-0.004292859356234767
WSL2021,Alexandra MacIver,Everton LFC,False,FREE,MEDIUM,94,0.723404255319149,0.8493386097379476,-0.0028106246897059146
WSL2021,Alexandra MacIver,Everton LFC,False,FREE,SHORT,424,0.9834905660377359,0.8726957313762062,-0.0018826194600517312
WSL2021,Alexandra MacIver,Everton LFC,False,FREE,VERY_LONG,29,0.3448275862068966,0.7917972288502214,-0.0030798731867010863
WSL2021,Alexandra MacIver,Everton LFC,False,PRESSURED,LONG,18,0.5,0.6058856857273298,-0.008602257127645403
WSL2021,Alexandra MacIver,Everton LFC,False,PRESSURED,MEDIUM,17,0.35294117647058826,0.6041016971016623,-0.007108059943451169
WSL2021,Alexandra MacIver,Everton LFC,False,PRESSURED,SHORT,8,0.875,0.7077937623547276,-0.006140225796422023
WSL2021,Alexandra MacIver,Everton LFC,False,PRESSURED,VERY_LONG,1,0.0,0.6907216494845362,-0.01330627216851347
WSL2021,Alexandra MacIver,Everton LFC,True,FREE,LONG,36,0.5555555555555556,0.7194784668057228,-0.0016780992370856937
WSL2021,Alexandra MacIver,Everton LFC,True,FREE,MEDIUM,6,0.6666666666666666,0.7587409919707189,-0.001088819326785088
WSL2021,Alexandra MacIver,Everton LFC,True,FREE,SHORT,97,0.9896907216494846,0.7429954099540574,-0.0015930504655286021
WSL2021,Alexandra MacIver,Everton LFC,True,FREE,VERY_LONG,4,0.25,0.7051206366622893,-0.002060019574772061
WSL2021,Ann-Katrin Berger,Chelsea FCW,False,FREE,LONG,86,0.5697674418604651,0.7614189362353735,-0.004007294961593454
WSL2021,Ann-Katrin Berger,Chelsea FCW,False,FREE,MEDIUM,115,0.8521739130434782,0.8460280726383844,-0.0021693601657586828
WSL2021,Ann-Katrin Berger,Chelsea FCW,False,FREE,SHORT,261,0.9923371647509579,0.88988679148385,-0.0013565167739450444
WSL2021,Ann-Katrin Berger,Chelsea FCW,False,FREE,VERY_LONG,14,0.6428571428571429,0.6993934784403485,-0.0045590383495989545
WSL2021,Ann-Katrin Berger,Chelsea FCW,False,PRESSURED,LONG,18,0.2222222222222222,0.6057324922909113,-0.008170094513743426
